...1,Subject.ID,grade,classroom,class,relig,Question,Category,Sequence,Response,Gender,egoID,Attitudes_BadMarks,Attitudes_Boys,Attitudes_Girls,Attitudes_GoodMarks,Attitudes_Hindus,Attitudes_Muslims,Attitudes_MyCaste,Attitudes_MyLang,Attitudes_OtherCaste,Attitudes_OtherLang,Attitudes_Poor,Attitudes_Rich,CasteForced_CasteForced,CasteOpen_CasteOpen,Gender_Gender,Identification_Caste,Identification_Gender,Identification_Language,Identification_Marks,Identification_Religion,Identification_School,Language_Language,ReligFreq_Celebrate,ReligFreq_Pray,ReligFreq_Read,ReligFreq_ReligiousPlace,Religion_Religion,Religiosity_Religiosity,ResourceAlloc_Friend,ResourceAlloc_Krishna,ResourceAlloc_Mohammed,SchoolHarmony_BoyGirl,SchoolHarmony_HinduMuslim,SchoolHarmony_InterCaste,SchoolHarmony_People,SchoolHarmony_RichPoor,Wellbeing_EnoughFriends,Wellbeing_Happy,Wellbeing_Lonely,Wellbeing_OthersMean,altGender,altRelig,altIDcaste,altIDgend,altIDlang,altIDmarks,altIDrelig,altIDschool,altReligCelebrate,altReligPray,altReligRead,altReligPlace,altReligiosity,altResourceFriend,altResourceHindu,altResourceMuslim,altHarmGender,altHarmRelig,altHarmCaste,altHarmPeople,altHarmSES,allWellFriends,altWellHappy,altWellLonely,altWellOthersMean,altAttBoys,altAttGirls,altAttHindu,altAttMuslim,ownGender,ownRelig,classID
7213,B0948,9,B,9B,Muslim,Friends,Friend4,1,59,F,48,5,5,6,5,6,6,6,6,5,6,6,5,7,MUSLIM,2,1,1,2,5,2,1,1,4,1,1,2,2,1,4,4,4,1,1,1,3,1,2,1,3,1,F,Muslim,1,1,1,1,1,1,1,1,1,1,1,4,3,3,1,1,1,2,1,2,1,3,2,4,6,6,7,1,1,B9
7214,B0948,9,B,9B,Muslim,Friends,Friend5,1,61,F,48,5,5,6,5,6,6,6,6,5,6,6,5,7,MUSLIM,2,1,1,2,5,2,1,1,4,1,1,2,2,1,4,4,4,1,1,1,3,1,2,1,3,1,F,Hindu,2,2,2,1,2,1,3,1,2,2,2,4,4,4,1,1,1,3,1,1,1,5,5,5,7,6,6,1,0,B9
7215,B0948,9,B,9B,Muslim,Friends,Friend6,1,63,F,48,5,5,6,5,6,6,6,6,5,6,6,5,7,MUSLIM,2,1,1,2,5,2,1,1,4,1,1,2,2,1,4,4,4,1,1,1,3,1,2,1,3,1,F,Muslim,1,1,1,2,1,1,1,1,1,1,1,4,3,3,1,1,1,2,1,2,1,3,2,4,6,5,6,1,1,B9
7216,B0948,9,B,9B,Muslim,Friends,Friend7,1,64,F,48,5,5,6,5,6,6,6,6,5,6,6,5,7,MUSLIM,2,1,1,2,5,2,1,1,4,1,1,2,2,1,4,4,4,1,1,1,3,1,2,1,3,1,F,Muslim,1,1,1,1,1,1,2,1,1,1,1,4,4,4,1,1,1,1,1,1,1,4,3,7,7,4,7,1,1,B9
7217,B0949,9,B,9B,Hindu,Friends,Friend1,1,45,F,49,4,6,6,6,7,6,6,1,6,4,6,6,2,NA,2,1,1,1,1,1,1,1,4,1,1,2,1,1,4,4,4,1,1,1,1,1,1,1,5,3,F,Hindu,1,1,1,2,1,1,4,1,5,3,2,4,4,4,1,1,1,1,1,1,1,2,3,6,7,7,6,1,1,B9
7218,B0949,9,B,9B,Hindu,Friends,Friend2,1,54,F,49,4,6,6,6,7,6,6,1,6,4,6,6,2,NA,2,1,1,1,1,1,1,1,4,1,1,2,1,1,4,4,4,1,1,1,1,1,1,1,5,3,F,Hindu,1,2,2,1,2,1,4,1,5,5,1,4,4,4,1,1,1,NA,1,1,2,5,3,4,6,7,6,1,1,B9
7219,B0949,9,B,9B,Hindu,Friends,Friend3,1,56,F,49,4,6,6,6,7,6,6,1,6,4,6,6,2,NA,2,1,1,1,1,1,1,1,4,1,1,2,1,1,4,4,4,1,1,1,1,1,1,1,5,3,F,Hindu,1,1,2,2,1,1,4,1,5,4,3,4,4,1,1,1,1,4,1,3,1,1,1,7,7,7,4,1,1,B9
7220,B0949,9,B,9B,Hindu,Friends,Friend4,1,58,F,49,4,6,6,6,7,6,6,1,6,4,6,6,2,NA,2,1,1,1,1,1,1,1,4,1,1,2,1,1,4,4,4,1,1,1,1,1,1,1,5,3,F,Hindu,4,2,3,1,3,2,4,5,5,5,4,7,4,4,1,1,1,2,1,1,1,5,2,6,7,7,6,1,1,B9
7221,B0949,9,B,9B,Hindu,Friends,Friend5,1,66,F,49,4,6,6,6,7,6,6,1,6,4,6,6,2,NA,2,1,1,1,1,1,1,1,4,1,1,2,1,1,4,4,4,1,1,1,1,1,1,1,5,3,F,Hindu,2,2,2,2,2,1,3,2,4,2,2,4,4,4,1,1,1,2,1,2,2,5,3,6,7,6,6,1,1,B9
7222,B0950,9,B,9B,Muslim,Friends,Friend1,1,46,F,50,6,4,7,2,6,7,7,3,5,2,5,4,7,Sulemani,2,1,2,3,2,1,2,4,4,1,1,2,2,2,4,3,3,1,1,1,2,1,2,1,5,2,F,Muslim,1,1,2,3,1,1,4,1,1,2,3,2,3,3,3,1,2,2,1,2,3,5,3,2,6,3,6,1,1,B9
7223,B0950,9,B,9B,Muslim,Friends,Friend2,1,47,F,50,6,4,7,2,6,7,7,3,5,2,5,4,7,Sulemani,2,1,2,3,2,1,2,4,4,1,1,2,2,2,4,3,3,1,1,1,2,1,2,1,5,2,F,Muslim,1,1,1,2,1,2,4,1,1,1,2,4,3,3,3,1,1,1,1,1,1,5,3,1,6,4,7,1,1,B9
7224,B0950,9,B,9B,Muslim,Friends,Friend3,1,50,F,50,6,4,7,2,6,7,7,3,5,2,5,4,7,Sulemani,2,1,2,3,2,1,2,4,4,1,1,2,2,2,4,3,3,1,1,1,2,1,2,1,5,2,F,Muslim,1,2,3,2,1,2,4,1,1,2,2,4,3,3,1,1,1,2,1,2,1,5,2,4,7,6,7,1,1,B9
7225,B0950,9,B,9B,Muslim,Friends,Friend4,1,51,F,50,6,4,7,2,6,7,7,3,5,2,5,4,7,Sulemani,2,1,2,3,2,1,2,4,4,1,1,2,2,2,4,3,3,1,1,1,2,1,2,1,5,2,F,Muslim,1,1,2,1,1,1,3,1,2,2,2,4,4,4,1,1,1,1,1,1,1,5,2,5,7,6,6,1,1,B9
7226,B0950,9,B,9B,Muslim,Friends,Friend5,1,52,F,50,6,4,7,2,6,7,7,3,5,2,5,4,7,Sulemani,2,1,2,3,2,1,2,4,4,1,1,2,2,2,4,3,3,1,1,1,2,1,2,1,5,2,F,Muslim,1,1,2,1,1,2,3,1,1,2,2,4,4,4,1,1,1,2,1,1,1,4,2,6,6,6,7,1,1,B9
7227,B0950,9,B,9B,Muslim,Friends,Friend6,1,57,F,50,6,4,7,2,6,7,7,3,5,2,5,4,7,Sulemani,2,1,2,3,2,1,2,4,4,1,1,2,2,2,4,3,3,1,1,1,2,1,2,1,5,2,F,Muslim,1,2,2,1,1,2,4,1,1,1,1,6,5,7,3,2,2,4,3,1,1,3,3,3,6,3,7,1,1,B9
7228,B0951,9,B,9B,Muslim,Friends,Friend1,1,46,F,51,6,5,7,6,6,6,6,6,6,6,6,6,6,Sunni,2,1,1,2,1,1,1,2,3,1,2,2,2,2,4,4,4,1,1,1,1,1,1,1,5,2,F,Muslim,1,1,2,3,1,1,4,1,1,2,3,2,3,3,3,1,2,2,1,2,3,5,3,2,6,3,6,1,1,B9
7229,B0951,9,B,9B,Muslim,Friends,Friend2,1,47,F,51,6,5,7,6,6,6,6,6,6,6,6,6,6,Sunni,2,1,1,2,1,1,1,2,3,1,2,2,2,2,4,4,4,1,1,1,1,1,1,1,5,2,F,Muslim,1,1,1,2,1,2,4,1,1,1,2,4,3,3,3,1,1,1,1,1,1,5,3,1,6,4,7,1,1,B9
7230,B0951,9,B,9B,Muslim,Friends,Friend3,1,50,F,51,6,5,7,6,6,6,6,6,6,6,6,6,6,Sunni,2,1,1,2,1,1,1,2,3,1,2,2,2,2,4,4,4,1,1,1,1,1,1,1,5,2,F,Muslim,1,2,3,2,1,2,4,1,1,2,2,4,3,3,1,1,1,2,1,2,1,5,2,4,7,6,7,1,1,B9
7231,B0951,9,B,9B,Muslim,Friends,Friend4,1,52,F,51,6,5,7,6,6,6,6,6,6,6,6,6,6,Sunni,2,1,1,2,1,1,1,2,3,1,2,2,2,2,4,4,4,1,1,1,1,1,1,1,5,2,F,Muslim,1,1,2,1,1,2,3,1,1,2,2,4,4,4,1,1,1,2,1,1,1,4,2,6,6,6,7,1,1,B9
7232,B0951,9,B,9B,Muslim,Friends,Friend5,1,57,F,51,6,5,7,6,6,6,6,6,6,6,6,6,6,Sunni,2,1,1,2,1,1,1,2,3,1,2,2,2,2,4,4,4,1,1,1,1,1,1,1,5,2,F,Muslim,1,2,2,1,1,2,4,1,1,1,1,6,5,7,3,2,2,4,3,1,1,3,3,3,6,3,7,1,1,B9
7233,B0951,9,B,9B,Muslim,Friends,Friend6,1,67,F,51,6,5,7,6,6,6,6,6,6,6,6,6,6,Sunni,2,1,1,2,1,1,1,2,3,1,2,2,2,2,4,4,4,1,1,1,1,1,1,1,5,2,F,Muslim,1,1,2,1,1,1,3,1,1,2,1,4,4,4,1,1,1,3,1,1,1,3,2,6,6,NA,NA,1,1,B9
7234,B0951,9,B,9B,Muslim,Friends,Friend7,1,68,F,51,6,5,7,6,6,6,6,6,6,6,6,6,6,Sunni,2,1,1,2,1,1,1,2,3,1,2,2,2,2,4,4,4,1,1,1,1,1,1,1,5,2,F,Muslim,1,1,1,1,2,1,4,1,1,5,1,5,4,6,1,1,1,3,2,2,1,4,2,6,7,6,7,1,1,B9
7235,B0952,9,B,9B,Muslim,Friends,Friend1,1,3,F,52,3,6,6,4,6,7,7,6,5,5,4,4,7,VOHRA-SULEMANI,2,1,1,2,1,1,2,NA,3,1,1,2,2,2,4,4,4,1,1,1,2,1,1,1,4,2,M,Hindu,2,1,2,3,1,1,4,2,2,3,2,5,7,4,1,1,1,3,1,1,1,5,3,7,7,7,6,0,0,B9
7236,B0952,9,B,9B,Muslim,Friends,Friend2,1,12,F,52,3,6,6,4,6,7,7,6,5,5,4,4,7,VOHRA-SULEMANI,2,1,1,2,1,1,2,NA,3,1,1,2,2,2,4,4,4,1,1,1,2,1,1,1,4,2,M,Hindu,4,4,3,5,4,3,3,1,5,3,2,4,4,4,1,1,1,4,1,1,1,5,2,6,7,6,6,0,0,B9
7237,B0952,9,B,9B,Muslim,Friends,Friend3,1,44,F,52,3,6,6,4,6,7,7,6,5,5,4,4,7,VOHRA-SULEMANI,2,1,1,2,1,1,2,NA,3,1,1,2,2,2,4,4,4,1,1,1,2,1,1,1,4,2,M,Hindu,NA,2,NA,1,NA,1,3,1,4,2,3,4,4,4,1,1,1,3,2,2,1,5,3,6,7,7,7,0,0,B9
7238,B0952,9,B,9B,Muslim,Friends,Friend4,1,49,F,52,3,6,6,4,6,7,7,6,5,5,4,4,7,VOHRA-SULEMANI,2,1,1,2,1,1,2,NA,3,1,1,2,2,2,4,4,4,1,1,1,2,1,1,1,4,2,F,Hindu,1,1,1,1,1,1,4,1,1,2,1,4,4,4,1,1,1,1,1,1,1,5,3,6,6,7,6,1,0,B9
7239,B0952,9,B,9B,Muslim,Friends,Friend5,1,51,F,52,3,6,6,4,6,7,7,6,5,5,4,4,7,VOHRA-SULEMANI,2,1,1,2,1,1,2,NA,3,1,1,2,2,2,4,4,4,1,1,1,2,1,1,1,4,2,F,Muslim,1,1,2,1,1,1,3,1,2,2,2,4,4,4,1,1,1,1,1,1,1,5,2,5,7,6,6,1,1,B9
7240,B0952,9,B,9B,Muslim,Friends,Friend6,1,60,F,52,3,6,6,4,6,7,7,6,5,5,4,4,7,VOHRA-SULEMANI,2,1,1,2,1,1,2,NA,3,1,1,2,2,2,4,4,4,1,1,1,2,1,1,1,4,2,F,Muslim,1,1,1,1,1,1,4,2,2,5,1,4,4,5,1,1,1,1,1,1,1,5,3,6,6,6,7,1,1,B9
7241,B0952,9,B,9B,Muslim,Friends,Friend7,1,62,F,52,3,6,6,4,6,7,7,6,5,5,4,4,7,VOHRA-SULEMANI,2,1,1,2,1,1,2,NA,3,1,1,2,2,2,4,4,4,1,1,1,2,1,1,1,4,2,F,Hindu,1,1,1,1,1,1,3,2,5,3,1,4,5,4,1,1,1,1,1,1,1,5,3,6,6,7,6,1,0,B9
7242,B0953,9,B,9B,Hindu,Friends,Friend1,1,45,F,53,7,5,6,7,7,5,7,7,7,7,7,7,7,KHARVA,2,1,2,1,1,4,1,1,3,1,3,2,1,1,4,7,5,1,1,1,3,1,2,1,2,1,F,Hindu,1,1,1,2,1,1,4,1,5,3,2,4,4,4,1,1,1,1,1,1,1,2,3,6,7,7,6,1,1,B9
7243,B0953,9,B,9B,Hindu,Friends,Friend2,1,49,F,53,7,5,6,7,7,5,7,7,7,7,7,7,7,KHARVA,2,1,2,1,1,4,1,1,3,1,3,2,1,1,4,7,5,1,1,1,3,1,2,1,2,1,F,Hindu,1,1,1,1,1,1,4,1,1,2,1,4,4,4,1,1,1,1,1,1,1,5,3,6,6,7,6,1,1,B9
7244,B0953,9,B,9B,Hindu,Friends,Friend3,1,52,F,53,7,5,6,7,7,5,7,7,7,7,7,7,7,KHARVA,2,1,2,1,1,4,1,1,3,1,3,2,1,1,4,7,5,1,1,1,3,1,2,1,2,1,F,Muslim,1,1,2,1,1,2,3,1,1,2,2,4,4,4,1,1,1,2,1,1,1,4,2,6,6,6,7,1,0,B9
7245,B0953,9,B,9B,Hindu,Friends,Friend4,1,54,F,53,7,5,6,7,7,5,7,7,7,7,7,7,7,KHARVA,2,1,2,1,1,4,1,1,3,1,3,2,1,1,4,7,5,1,1,1,3,1,2,1,2,1,F,Hindu,1,2,2,1,2,1,4,1,5,5,1,4,4,4,1,1,1,NA,1,1,2,5,3,4,6,7,6,1,1,B9
7246,B0953,9,B,9B,Hindu,Friends,Friend5,1,56,F,53,7,5,6,7,7,5,7,7,7,7,7,7,7,KHARVA,2,1,2,1,1,4,1,1,3,1,3,2,1,1,4,7,5,1,1,1,3,1,2,1,2,1,F,Hindu,1,1,2,2,1,1,4,1,5,4,3,4,4,1,1,1,1,4,1,3,1,1,1,7,7,7,4,1,1,B9
7247,B0953,9,B,9B,Hindu,Friends,Friend6,1,57,F,53,7,5,6,7,7,5,7,7,7,7,7,7,7,KHARVA,2,1,2,1,1,4,1,1,3,1,3,2,1,1,4,7,5,1,1,1,3,1,2,1,2,1,F,Muslim,1,2,2,1,1,2,4,1,1,1,1,6,5,7,3,2,2,4,3,1,1,3,3,3,6,3,7,1,0,B9
7248,B0953,9,B,9B,Hindu,Friends,Friend7,1,61,F,53,7,5,6,7,7,5,7,7,7,7,7,7,7,KHARVA,2,1,2,1,1,4,1,1,3,1,3,2,1,1,4,7,5,1,1,1,3,1,2,1,2,1,F,Hindu,2,2,2,1,2,1,3,1,2,2,2,4,4,4,1,1,1,3,1,1,1,5,5,5,7,6,6,1,1,B9
7249,B0954,9,B,9B,Hindu,Friends,Friend1,1,45,F,54,NA,4,6,6,7,6,6,4,3,5,5,3,8,NA,2,1,2,2,1,2,1,2,4,1,5,5,1,1,4,4,4,1,1,1,NA,1,1,2,5,3,F,Hindu,1,1,1,2,1,1,4,1,5,3,2,4,4,4,1,1,1,1,1,1,1,2,3,6,7,7,6,1,1,B9
7250,B0954,9,B,9B,Hindu,Friends,Friend2,1,48,F,54,NA,4,6,6,7,6,6,4,3,5,5,3,8,NA,2,1,2,2,1,2,1,2,4,1,5,5,1,1,4,4,4,1,1,1,NA,1,1,2,5,3,F,Muslim,1,1,2,5,2,1,4,1,1,2,1,4,4,4,1,1,1,3,1,2,1,3,1,5,6,6,6,1,0,B9
7251,B0954,9,B,9B,Hindu,Friends,Friend3,1,49,F,54,NA,4,6,6,7,6,6,4,3,5,5,3,8,NA,2,1,2,2,1,2,1,2,4,1,5,5,1,1,4,4,4,1,1,1,NA,1,1,2,5,3,F,Hindu,1,1,1,1,1,1,4,1,1,2,1,4,4,4,1,1,1,1,1,1,1,5,3,6,6,7,6,1,1,B9
7252,B0954,9,B,9B,Hindu,Friends,Friend4,1,53,F,54,NA,4,6,6,7,6,6,4,3,5,5,3,8,NA,2,1,2,2,1,2,1,2,4,1,5,5,1,1,4,4,4,1,1,1,NA,1,1,2,5,3,F,Hindu,1,2,1,1,4,1,3,1,3,2,1,4,7,5,1,1,1,3,1,2,1,2,1,5,6,7,5,1,1,B9
7253,B0954,9,B,9B,Hindu,Friends,Friend5,1,59,F,54,NA,4,6,6,7,6,6,4,3,5,5,3,8,NA,2,1,2,2,1,2,1,2,4,1,5,5,1,1,4,4,4,1,1,1,NA,1,1,2,5,3,F,Muslim,1,1,1,1,1,1,1,1,1,1,1,4,3,3,1,1,1,2,1,2,1,3,2,4,6,6,7,1,0,B9
7254,B0954,9,B,9B,Hindu,Friends,Friend6,1,63,F,54,NA,4,6,6,7,6,6,4,3,5,5,3,8,NA,2,1,2,2,1,2,1,2,4,1,5,5,1,1,4,4,4,1,1,1,NA,1,1,2,5,3,F,Muslim,1,1,1,2,1,1,1,1,1,1,1,4,3,3,1,1,1,2,1,2,1,3,2,4,6,5,6,1,0,B9
7255,B0954,9,B,9B,Hindu,Friends,Friend7,1,66,F,54,NA,4,6,6,7,6,6,4,3,5,5,3,8,NA,2,1,2,2,1,2,1,2,4,1,5,5,1,1,4,4,4,1,1,1,NA,1,1,2,5,3,F,Hindu,2,2,2,2,2,1,3,2,4,2,2,4,4,4,1,1,1,2,1,2,2,5,3,6,7,6,6,1,1,B9
7256,B0955,9,B,9B,Muslim,Friends,Friend1,1,54,F,55,6,5,5,6,5,7,7,6,7,6,7,4,7,Sunni,2,1,1,2,1,1,2,2,4,1,1,2,2,1,3,4,4,2,1,1,1,2,1,1,3,4,F,Hindu,1,2,2,1,2,1,4,1,5,5,1,4,4,4,1,1,1,NA,1,1,2,5,3,4,6,7,6,1,0,B9
7257,B0955,9,B,9B,Muslim,Friends,Friend2,1,56,F,55,6,5,5,6,5,7,7,6,7,6,7,4,7,Sunni,2,1,1,2,1,1,2,2,4,1,1,2,2,1,3,4,4,2,1,1,1,2,1,1,3,4,F,Hindu,1,1,2,2,1,1,4,1,5,4,3,4,4,1,1,1,1,4,1,3,1,1,1,7,7,7,4,1,0,B9
7258,B0955,9,B,9B,Muslim,Friends,Friend3,1,63,F,55,6,5,5,6,5,7,7,6,7,6,7,4,7,Sunni,2,1,1,2,1,1,2,2,4,1,1,2,2,1,3,4,4,2,1,1,1,2,1,1,3,4,F,Muslim,1,1,1,2,1,1,1,1,1,1,1,4,3,3,1,1,1,2,1,2,1,3,2,4,6,5,6,1,1,B9
7259,B0955,9,B,9B,Muslim,Friends,Friend4,1,65,F,55,6,5,5,6,5,7,7,6,7,6,7,4,7,Sunni,2,1,1,2,1,1,2,2,4,1,1,2,2,1,3,4,4,2,1,1,1,2,1,1,3,4,F,Muslim,1,1,2,1,1,2,3,1,1,2,1,4,4,4,1,1,1,3,1,1,1,3,2,6,6,5,7,1,1,B9
7260,B0955,9,B,9B,Muslim,Friends,Friend5,1,67,F,55,6,5,5,6,5,7,7,6,7,6,7,4,7,Sunni,2,1,1,2,1,1,2,2,4,1,1,2,2,1,3,4,4,2,1,1,1,2,1,1,3,4,F,Muslim,1,1,2,1,1,1,3,1,1,2,1,4,4,4,1,1,1,3,1,1,1,3,2,6,6,NA,NA,1,1,B9
7261,B0955,9,B,9B,Muslim,Friends,Friend6,1,68,F,55,6,5,5,6,5,7,7,6,7,6,7,4,7,Sunni,2,1,1,2,1,1,2,2,4,1,1,2,2,1,3,4,4,2,1,1,1,2,1,1,3,4,F,Muslim,1,1,1,1,2,1,4,1,1,5,1,5,4,6,1,1,1,3,2,2,1,4,2,6,7,6,7,1,1,B9
7262,B0956,9,B,9B,Hindu,Friends,Friend1,1,45,F,56,4,7,7,4,7,4,7,7,5,6,5,5,8,NA,2,1,1,2,2,1,1,1,4,1,5,4,1,3,4,4,1,1,1,1,4,1,3,1,1,1,F,Hindu,1,1,1,2,1,1,4,1,5,3,2,4,4,4,1,1,1,1,1,1,1,2,3,6,7,7,6,1,1,B9
7263,B0956,9,B,9B,Hindu,Friends,Friend2,1,49,F,56,4,7,7,4,7,4,7,7,5,6,5,5,8,NA,2,1,1,2,2,1,1,1,4,1,5,4,1,3,4,4,1,1,1,1,4,1,3,1,1,1,F,Hindu,1,1,1,1,1,1,4,1,1,2,1,4,4,4,1,1,1,1,1,1,1,5,3,6,6,7,6,1,1,B9
7264,B0956,9,B,9B,Hindu,Friends,Friend3,1,53,F,56,4,7,7,4,7,4,7,7,5,6,5,5,8,NA,2,1,1,2,2,1,1,1,4,1,5,4,1,3,4,4,1,1,1,1,4,1,3,1,1,1,F,Hindu,1,2,1,1,4,1,3,1,3,2,1,4,7,5,1,1,1,3,1,2,1,2,1,5,6,7,5,1,1,B9
7265,B0956,9,B,9B,Hindu,Friends,Friend4,1,55,F,56,4,7,7,4,7,4,7,7,5,6,5,5,8,NA,2,1,1,2,2,1,1,1,4,1,5,4,1,3,4,4,1,1,1,1,4,1,3,1,1,1,F,Muslim,1,1,2,1,1,2,4,1,1,2,1,3,4,4,2,1,1,1,2,1,1,3,4,5,5,5,7,1,0,B9
7266,B0956,9,B,9B,Hindu,Friends,Friend5,1,62,F,56,4,7,7,4,7,4,7,7,5,6,5,5,8,NA,2,1,1,2,2,1,1,1,4,1,5,4,1,3,4,4,1,1,1,1,4,1,3,1,1,1,F,Hindu,1,1,1,1,1,1,3,2,5,3,1,4,5,4,1,1,1,1,1,1,1,5,3,6,6,7,6,1,1,B9
7267,B0956,9,B,9B,Hindu,Friends,Friend6,1,63,F,56,4,7,7,4,7,4,7,7,5,6,5,5,8,NA,2,1,1,2,2,1,1,1,4,1,5,4,1,3,4,4,1,1,1,1,4,1,3,1,1,1,F,Muslim,1,1,1,2,1,1,1,1,1,1,1,4,3,3,1,1,1,2,1,2,1,3,2,4,6,5,6,1,0,B9
7268,B0956,9,B,9B,Hindu,Friends,Friend7,1,64,F,56,4,7,7,4,7,4,7,7,5,6,5,5,8,NA,2,1,1,2,2,1,1,1,4,1,5,4,1,3,4,4,1,1,1,1,4,1,3,1,1,1,F,Muslim,1,1,1,1,1,1,2,1,1,1,1,4,4,4,1,1,1,1,1,1,1,4,3,7,7,4,7,1,0,B9
7269,B0957,9,B,9B,Muslim,Friends,Friend1,1,46,F,57,4,3,6,5,3,7,7,6,5,3,5,NA,7,Tablik,2,1,2,2,1,1,2,2,4,1,1,1,2,1,6,5,7,3,2,2,4,3,1,1,3,3,F,Muslim,1,1,2,3,1,1,4,1,1,2,3,2,3,3,3,1,2,2,1,2,3,5,3,2,6,3,6,1,1,B9
7270,B0957,9,B,9B,Muslim,Friends,Friend2,1,47,F,57,4,3,6,5,3,7,7,6,5,3,5,NA,7,Tablik,2,1,2,2,1,1,2,2,4,1,1,1,2,1,6,5,7,3,2,2,4,3,1,1,3,3,F,Muslim,1,1,1,2,1,2,4,1,1,1,2,4,3,3,3,1,1,1,1,1,1,5,3,1,6,4,7,1,1,B9
7271,B0957,9,B,9B,Muslim,Friends,Friend3,1,50,F,57,4,3,6,5,3,7,7,6,5,3,5,NA,7,Tablik,2,1,2,2,1,1,2,2,4,1,1,1,2,1,6,5,7,3,2,2,4,3,1,1,3,3,F,Muslim,1,2,3,2,1,2,4,1,1,2,2,4,3,3,1,1,1,2,1,2,1,5,2,4,7,6,7,1,1,B9
7272,B0957,9,B,9B,Muslim,Friends,Friend4,1,51,F,57,4,3,6,5,3,7,7,6,5,3,5,NA,7,Tablik,2,1,2,2,1,1,2,2,4,1,1,1,2,1,6,5,7,3,2,2,4,3,1,1,3,3,F,Muslim,1,1,2,1,1,1,3,1,2,2,2,4,4,4,1,1,1,1,1,1,1,5,2,5,7,6,6,1,1,B9
7273,B0957,9,B,9B,Muslim,Friends,Friend5,1,52,F,57,4,3,6,5,3,7,7,6,5,3,5,NA,7,Tablik,2,1,2,2,1,1,2,2,4,1,1,1,2,1,6,5,7,3,2,2,4,3,1,1,3,3,F,Muslim,1,1,2,1,1,2,3,1,1,2,2,4,4,4,1,1,1,2,1,1,1,4,2,6,6,6,7,1,1,B9
7274,B0957,9,B,9B,Muslim,Friends,Friend6,1,60,F,57,4,3,6,5,3,7,7,6,5,3,5,NA,7,Tablik,2,1,2,2,1,1,2,2,4,1,1,1,2,1,6,5,7,3,2,2,4,3,1,1,3,3,F,Muslim,1,1,1,1,1,1,4,2,2,5,1,4,4,5,1,1,1,1,1,1,1,5,3,6,6,6,7,1,1,B9
7275,B0957,9,B,9B,Muslim,Friends,Friend7,1,68,F,57,4,3,6,5,3,7,7,6,5,3,5,NA,7,Tablik,2,1,2,2,1,1,2,2,4,1,1,1,2,1,6,5,7,3,2,2,4,3,1,1,3,3,F,Muslim,1,1,1,1,2,1,4,1,1,5,1,5,4,6,1,1,1,3,2,2,1,4,2,6,7,6,7,1,1,B9
7276,B0958,9,B,9B,Hindu,Friends,Friend1,1,3,F,58,4,6,7,5,7,6,6,6,6,6,5,5,7,HINDU-GUJARATI,2,4,2,3,1,3,2,1,4,5,5,5,1,4,7,4,4,1,1,1,2,1,1,1,5,2,M,Hindu,2,1,2,3,1,1,4,2,2,3,2,5,7,4,1,1,1,3,1,1,1,5,3,7,7,7,6,0,1,B9
7277,B0958,9,B,9B,Hindu,Friends,Friend2,1,12,F,58,4,6,7,5,7,6,6,6,6,6,5,5,7,HINDU-GUJARATI,2,4,2,3,1,3,2,1,4,5,5,5,1,4,7,4,4,1,1,1,2,1,1,1,5,2,M,Hindu,4,4,3,5,4,3,3,1,5,3,2,4,4,4,1,1,1,4,1,1,1,5,2,6,7,6,6,0,1,B9
7278,B0958,9,B,9B,Hindu,Friends,Friend3,1,15,F,58,4,6,7,5,7,6,6,6,6,6,5,5,7,HINDU-GUJARATI,2,4,2,3,1,3,2,1,4,5,5,5,1,4,7,4,4,1,1,1,2,1,1,1,5,2,M,Hindu,1,1,1,1,1,1,2,1,2,2,2,4,4,3,1,1,1,3,1,1,1,5,2,7,7,7,1,0,1,B9
