...1,Subject.ID,grade,classroom,class,relig,Question,Category,Sequence,Response,Gender,egoID,Attitudes_BadMarks,Attitudes_Boys,Attitudes_Girls,Attitudes_GoodMarks,Attitudes_Hindus,Attitudes_Muslims,Attitudes_MyCaste,Attitudes_MyLang,Attitudes_OtherCaste,Attitudes_OtherLang,Attitudes_Poor,Attitudes_Rich,CasteForced_CasteForced,CasteOpen_CasteOpen,Gender_Gender,Identification_Caste,Identification_Gender,Identification_Language,Identification_Marks,Identification_Religion,Identification_School,Language_Language,ReligFreq_Celebrate,ReligFreq_Pray,ReligFreq_Read,ReligFreq_ReligiousPlace,Religion_Religion,Religiosity_Religiosity,ResourceAlloc_Friend,ResourceAlloc_Krishna,ResourceAlloc_Mohammed,SchoolHarmony_BoyGirl,SchoolHarmony_HinduMuslim,SchoolHarmony_InterCaste,SchoolHarmony_People,SchoolHarmony_RichPoor,Wellbeing_EnoughFriends,Wellbeing_Happy,Wellbeing_Lonely,Wellbeing_OthersMean,altGender,altRelig,altIDcaste,altIDgend,altIDlang,altIDmarks,altIDrelig,altIDschool,altReligCelebrate,altReligPray,altReligRead,altReligPlace,altReligiosity,altResourceFriend,altResourceHindu,altResourceMuslim,altHarmGender,altHarmRelig,altHarmCaste,altHarmPeople,altHarmSES,allWellFriends,altWellHappy,altWellLonely,altWellOthersMean,altAttBoys,altAttGirls,altAttHindu,altAttMuslim,ownGender,ownRelig,classID
902,B0614,6,B,6B,Hindu,Enemies,Enemy3,2,15,M,14,6,7,4,7,7,2,6,7,5,6,6,5,2,NA,1,2,1,2,1,1,2,1,2,1,2,2,1,1,7,5,4,2,1,1,2,2,1,1,2,2,M,Muslim,NA,1,2,2,1,1,1,4,5,1,1,7,5,7,1,5,2,1,3,1,1,2,3,7,7,1,7,1,0,B6
903,B0614,6,B,6B,Hindu,Enemies,Enemy4,2,17,M,14,6,7,4,7,7,2,6,7,5,6,6,5,2,NA,1,2,1,2,1,1,2,1,2,1,2,2,1,1,7,5,4,2,1,1,2,2,1,1,2,2,M,Muslim,NA,NA,NA,1,1,1,1,1,1,1,1,4,1,3,1,5,3,1,5,1,1,3,5,7,1,1,7,1,0,B6
904,B0614,6,B,6B,Hindu,Enemies,Enemy5,2,23,M,14,6,7,4,7,7,2,6,7,5,6,6,5,2,NA,1,2,1,2,1,1,2,1,2,1,2,2,1,1,7,5,4,2,1,1,2,2,1,1,2,2,M,Hindu,2,1,1,1,1,1,1,1,2,1,1,4,4,3,3,1,1,1,1,3,2,1,1,7,1,7,1,1,1,B6
905,B0614,6,B,6B,Hindu,Enemies,Enemy6,2,26,M,14,6,7,4,7,7,2,6,7,5,6,6,5,2,NA,1,2,1,2,1,1,2,1,2,1,2,2,1,1,7,5,4,2,1,1,2,2,1,1,2,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B6
906,B0614,6,B,6B,Hindu,Enemies,Enemy7,2,31,M,14,6,7,4,7,7,2,6,7,5,6,6,5,2,NA,1,2,1,2,1,1,2,1,2,1,2,2,1,1,7,5,4,2,1,1,2,2,1,1,2,2,M,Muslim,3,1,2,3,2,1,2,5,1,NA,2,3,1,2,3,2,2,1,1,2,2,1,3,6,5,4,3,1,0,B6
907,B0616,6,B,6B,Hindu,Enemies,Enemy1,2,1,M,16,1,7,6,7,7,6,6,6,2,3,7,4,2,NA,1,3,1,3,2,2,1,1,3,1,2,5,1,1,3,4,4,4,1,1,1,1,5,1,5,5,M,Muslim,1,1,1,1,1,1,5,1,1,1,1,3,3,3,3,3,1,1,2,3,3,4,4,7,4,5,7,1,0,B6
908,B0616,6,B,6B,Hindu,Enemies,Enemy2,2,5,M,16,1,7,6,7,7,6,6,6,2,3,7,4,2,NA,1,3,1,3,2,2,1,1,3,1,2,5,1,1,3,4,4,4,1,1,1,1,5,1,5,5,M,Muslim,1,4,1,1,1,3,4,2,1,3,1,4,3,4,2,1,1,2,1,5,2,5,1,NA,2,3,7,1,0,B6
909,B0616,6,B,6B,Hindu,Enemies,Enemy3,2,7,M,16,1,7,6,7,7,6,6,6,2,3,7,4,2,NA,1,3,1,3,2,2,1,1,3,1,2,5,1,1,3,4,4,4,1,1,1,1,5,1,5,5,M,Muslim,1,1,2,1,1,1,4,1,1,1,1,4,4,4,1,1,1,3,4,5,1,5,3,7,7,3,NA,1,0,B6
910,B0616,6,B,6B,Hindu,Enemies,Enemy4,2,8,M,16,1,7,6,7,7,6,6,6,2,3,7,4,2,NA,1,3,1,3,2,2,1,1,3,1,2,5,1,1,3,4,4,4,1,1,1,1,5,1,5,5,M,Muslim,2,2,1,1,1,1,2,1,2,1,3,4,4,3,2,2,1,1,1,1,1,3,3,7,5,3,7,1,0,B6
911,B0616,6,B,6B,Hindu,Enemies,Enemy5,2,12,M,16,1,7,6,7,7,6,6,6,2,3,7,4,2,NA,1,3,1,3,2,2,1,1,3,1,2,5,1,1,3,4,4,4,1,1,1,1,5,1,5,5,M,Muslim,3,1,2,2,1,2,NA,2,1,1,1,4,1,7,5,1,3,2,1,2,1,3,4,7,1,1,7,1,0,B6
912,B0616,6,B,6B,Hindu,Enemies,Enemy6,2,13,M,16,1,7,6,7,7,6,6,6,2,3,7,4,2,NA,1,3,1,3,2,2,1,1,3,1,2,5,1,1,3,4,4,4,1,1,1,1,5,1,5,5,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B6
913,B0616,6,B,6B,Hindu,Enemies,Enemy7,2,15,M,16,1,7,6,7,7,6,6,6,2,3,7,4,2,NA,1,3,1,3,2,2,1,1,3,1,2,5,1,1,3,4,4,4,1,1,1,1,5,1,5,5,M,Muslim,NA,1,2,2,1,1,1,4,5,1,1,7,5,7,1,5,2,1,3,1,1,2,3,7,7,1,7,1,0,B6
914,B0617,6,B,6B,Muslim,Enemies,Enemy1,2,2,M,17,1,7,1,7,1,7,3,6,1,3,1,2,2,NA,1,NA,NA,NA,1,1,1,2,1,1,1,1,2,1,4,1,3,1,5,3,1,5,1,1,3,5,M,Hindu,3,1,2,1,2,1,4,4,5,2,1,7,7,1,2,1,1,2,1,1,1,2,5,7,4,3,1,1,0,B6
915,B0617,6,B,6B,Muslim,Enemies,Enemy2,2,3,M,17,1,7,1,7,1,7,3,6,1,3,1,2,2,NA,1,NA,NA,NA,1,1,1,2,1,1,1,1,2,1,4,1,3,1,5,3,1,5,1,1,3,5,M,Hindu,1,3,2,3,1,2,3,4,2,2,1,3,3,2,1,2,3,2,1,1,1,3,2,5,2,7,1,1,0,B6
916,B0617,6,B,6B,Muslim,Enemies,Enemy3,2,9,M,17,1,7,1,7,1,7,3,6,1,3,1,2,2,NA,1,NA,NA,NA,1,1,1,2,1,1,1,1,2,1,4,1,3,1,5,3,1,5,1,1,3,5,M,Hindu,2,1,1,1,1,1,3,1,4,2,3,4,4,4,1,1,2,5,1,3,1,5,1,7,7,5,6,1,0,B6
917,B0617,6,B,6B,Muslim,Enemies,Enemy4,2,11,M,17,1,7,1,7,1,7,3,6,1,3,1,2,2,NA,1,NA,NA,NA,1,1,1,2,1,1,1,1,2,1,4,1,3,1,5,3,1,5,1,1,3,5,M,Hindu,1,2,1,1,1,1,2,1,1,2,1,7,4,5,2,3,2,2,1,1,1,2,4,7,3,7,1,1,0,B6
918,B0617,6,B,6B,Muslim,Enemies,Enemy5,2,14,M,17,1,7,1,7,1,7,3,6,1,3,1,2,2,NA,1,NA,NA,NA,1,1,1,2,1,1,1,1,2,1,4,1,3,1,5,3,1,5,1,1,3,5,M,Hindu,2,1,2,1,1,2,2,1,2,2,1,7,5,4,2,1,1,2,2,1,1,2,2,7,4,7,2,1,0,B6
919,B0618,6,B,6B,Muslim,Enemies,Enemy1,2,1,M,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,8,NA,1,1,NA,1,1,1,1,2,1,1,1,2,2,1,4,4,4,5,1,5,1,5,5,2,2,1,M,Muslim,1,1,1,1,1,1,5,1,1,1,1,3,3,3,3,3,1,1,2,3,3,4,4,7,4,5,7,1,1,B6
920,B0620,6,B,6B,Muslim,Enemies,Enemy1,2,1,M,20,NA,7,NA,7,1,7,6,6,5,6,7,3,8,8,1,1,1,1,1,1,1,4,2,1,2,1,2,1,4,4,4,2,3,4,1,2,1,3,5,2,M,Muslim,1,1,1,1,1,1,5,1,1,1,1,3,3,3,3,3,1,1,2,3,3,4,4,7,4,5,7,1,1,B6
921,B0620,6,B,6B,Muslim,Enemies,Enemy2,2,2,M,20,NA,7,NA,7,1,7,6,6,5,6,7,3,8,8,1,1,1,1,1,1,1,4,2,1,2,1,2,1,4,4,4,2,3,4,1,2,1,3,5,2,M,Hindu,3,1,2,1,2,1,4,4,5,2,1,7,7,1,2,1,1,2,1,1,1,2,5,7,4,3,1,1,0,B6
922,B0620,6,B,6B,Muslim,Enemies,Enemy3,2,3,M,20,NA,7,NA,7,1,7,6,6,5,6,7,3,8,8,1,1,1,1,1,1,1,4,2,1,2,1,2,1,4,4,4,2,3,4,1,2,1,3,5,2,M,Hindu,1,3,2,3,1,2,3,4,2,2,1,3,3,2,1,2,3,2,1,1,1,3,2,5,2,7,1,1,0,B6
923,B0620,6,B,6B,Muslim,Enemies,Enemy4,2,4,M,20,NA,7,NA,7,1,7,6,6,5,6,7,3,8,8,1,1,1,1,1,1,1,4,2,1,2,1,2,1,4,4,4,2,3,4,1,2,1,3,5,2,M,Hindu,1,1,1,1,1,1,3,1,2,2,1,4,7,2,5,5,5,5,5,4,5,1,5,7,7,7,6,1,0,B6
924,B0620,6,B,6B,Muslim,Enemies,Enemy5,2,6,M,20,NA,7,NA,7,1,7,6,6,5,6,7,3,8,8,1,1,1,1,1,1,1,4,2,1,2,1,2,1,4,4,4,2,3,4,1,2,1,3,5,2,M,Hindu,2,3,1,1,1,1,3,1,2,2,1,4,5,7,2,2,2,1,3,1,1,3,2,4,4,7,4,1,0,B6
925,B0620,6,B,6B,Muslim,Enemies,Enemy6,2,9,M,20,NA,7,NA,7,1,7,6,6,5,6,7,3,8,8,1,1,1,1,1,1,1,4,2,1,2,1,2,1,4,4,4,2,3,4,1,2,1,3,5,2,M,Hindu,2,1,1,1,1,1,3,1,4,2,3,4,4,4,1,1,2,5,1,3,1,5,1,7,7,5,6,1,0,B6
926,B0620,6,B,6B,Muslim,Enemies,Enemy7,2,25,M,20,NA,7,NA,7,1,7,6,6,5,6,7,3,8,8,1,1,1,1,1,1,1,4,2,1,2,1,2,1,4,4,4,2,3,4,1,2,1,3,5,2,M,Hindu,1,1,1,2,1,2,3,1,1,2,1,6,7,7,2,1,2,1,1,2,1,5,3,7,5,7,3,1,0,B6
927,B0621,6,B,6B,Muslim,Enemies,Enemy1,2,2,M,21,5,6,6,7,5,7,7,5,5,6,7,5,8,NA,1,2,2,1,1,1,1,2,2,1,1,1,2,1,4,4,4,NA,1,2,NA,1,1,1,3,3,M,Hindu,3,1,2,1,2,1,4,4,5,2,1,7,7,1,2,1,1,2,1,1,1,2,5,7,4,3,1,1,0,B6
928,B0621,6,B,6B,Muslim,Enemies,Enemy2,2,15,M,21,5,6,6,7,5,7,7,5,5,6,7,5,8,NA,1,2,2,1,1,1,1,2,2,1,1,1,2,1,4,4,4,NA,1,2,NA,1,1,1,3,3,M,Muslim,NA,1,2,2,1,1,1,4,5,1,1,7,5,7,1,5,2,1,3,1,1,2,3,7,7,1,7,1,1,B6
929,B0621,6,B,6B,Muslim,Enemies,Enemy3,2,23,M,21,5,6,6,7,5,7,7,5,5,6,7,5,8,NA,1,2,2,1,1,1,1,2,2,1,1,1,2,1,4,4,4,NA,1,2,NA,1,1,1,3,3,M,Hindu,2,1,1,1,1,1,1,1,2,1,1,4,4,3,3,1,1,1,1,3,2,1,1,7,1,7,1,1,0,B6
930,B0621,6,B,6B,Muslim,Enemies,Enemy4,2,26,M,21,5,6,6,7,5,7,7,5,5,6,7,5,8,NA,1,2,2,1,1,1,1,2,2,1,1,1,2,1,4,4,4,NA,1,2,NA,1,1,1,3,3,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B6
931,B0621,6,B,6B,Muslim,Enemies,Enemy5,2,41,M,21,5,6,6,7,5,7,7,5,5,6,7,5,8,NA,1,2,2,1,1,1,1,2,2,1,1,1,2,1,4,4,4,NA,1,2,NA,1,1,1,3,3,M,Muslim,2,1,1,1,2,1,4,1,1,1,1,4,4,4,1,1,2,1,5,1,1,5,5,7,7,1,7,1,1,B6
932,B0621,6,B,6B,Muslim,Enemies,Enemy6,2,53,M,21,5,6,6,7,5,7,7,5,5,6,7,5,8,NA,1,2,2,1,1,1,1,2,2,1,1,1,2,1,4,4,4,NA,1,2,NA,1,1,1,3,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,B6
933,B0622,6,B,6B,Hindu,Enemies,Enemy1,2,5,M,22,3,7,1,5,7,1,6,7,2,1,4,7,1,NA,1,5,1,1,3,2,1,1,1,4,2,3,1,1,4,4,2,1,4,3,2,1,3,1,1,1,M,Muslim,1,4,1,1,1,3,4,2,1,3,1,4,3,4,2,1,1,2,1,5,2,5,1,NA,2,3,7,1,0,B6
934,B0622,6,B,6B,Hindu,Enemies,Enemy2,2,12,M,22,3,7,1,5,7,1,6,7,2,1,4,7,1,NA,1,5,1,1,3,2,1,1,1,4,2,3,1,1,4,4,2,1,4,3,2,1,3,1,1,1,M,Muslim,3,1,2,2,1,2,NA,2,1,1,1,4,1,7,5,1,3,2,1,2,1,3,4,7,1,1,7,1,0,B6
935,B0622,6,B,6B,Hindu,Enemies,Enemy3,2,13,M,22,3,7,1,5,7,1,6,7,2,1,4,7,1,NA,1,5,1,1,3,2,1,1,1,4,2,3,1,1,4,4,2,1,4,3,2,1,3,1,1,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B6
936,B0622,6,B,6B,Hindu,Enemies,Enemy4,2,15,M,22,3,7,1,5,7,1,6,7,2,1,4,7,1,NA,1,5,1,1,3,2,1,1,1,4,2,3,1,1,4,4,2,1,4,3,2,1,3,1,1,1,M,Muslim,NA,1,2,2,1,1,1,4,5,1,1,7,5,7,1,5,2,1,3,1,1,2,3,7,7,1,7,1,0,B6
937,B0622,6,B,6B,Hindu,Enemies,Enemy5,2,19,M,22,3,7,1,5,7,1,6,7,2,1,4,7,1,NA,1,5,1,1,3,2,1,1,1,4,2,3,1,1,4,4,2,1,4,3,2,1,3,1,1,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B6
938,B0622,6,B,6B,Hindu,Enemies,Enemy6,2,40,M,22,3,7,1,5,7,1,6,7,2,1,4,7,1,NA,1,5,1,1,3,2,1,1,1,4,2,3,1,1,4,4,2,1,4,3,2,1,3,1,1,1,M,Hindu,2,3,1,1,2,1,2,1,3,1,1,4,3,4,2,2,1,1,1,1,1,NA,2,7,2,7,1,1,1,B6
939,B0622,6,B,6B,Hindu,Enemies,Enemy7,2,41,M,22,3,7,1,5,7,1,6,7,2,1,4,7,1,NA,1,5,1,1,3,2,1,1,1,4,2,3,1,1,4,4,2,1,4,3,2,1,3,1,1,1,M,Muslim,2,1,1,1,2,1,4,1,1,1,1,4,4,4,1,1,2,1,5,1,1,5,5,7,7,1,7,1,0,B6
940,B0623,6,B,6B,Hindu,Enemies,Enemy1,2,53,M,23,1,7,1,7,7,1,7,7,4,2,7,7,8,NA,1,2,1,1,1,1,1,NA,1,1,2,1,1,1,4,4,3,3,1,1,1,1,3,2,1,1,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,B6
941,B0624,6,B,6B,Muslim,Enemies,Enemy1,2,2,M,24,2,7,7,5,1,7,6,4,1,4,NA,NA,6,NA,1,1,1,1,1,1,1,2,4,1,1,1,2,1,4,4,4,3,1,1,1,1,5,1,1,2,M,Hindu,3,1,2,1,2,1,4,4,5,2,1,7,7,1,2,1,1,2,1,1,1,2,5,7,4,3,1,1,0,B6
942,B0624,6,B,6B,Muslim,Enemies,Enemy2,2,3,M,24,2,7,7,5,1,7,6,4,1,4,NA,NA,6,NA,1,1,1,1,1,1,1,2,4,1,1,1,2,1,4,4,4,3,1,1,1,1,5,1,1,2,M,Hindu,1,3,2,3,1,2,3,4,2,2,1,3,3,2,1,2,3,2,1,1,1,3,2,5,2,7,1,1,0,B6
943,B0624,6,B,6B,Muslim,Enemies,Enemy3,2,10,M,24,2,7,7,5,1,7,6,4,1,4,NA,NA,6,NA,1,1,1,1,1,1,1,2,4,1,1,1,2,1,4,4,4,3,1,1,1,1,5,1,1,2,M,Hindu,2,2,1,1,1,1,3,1,2,2,1,7,7,3,5,2,2,1,1,1,1,2,2,7,1,6,1,1,0,B6
944,B0624,6,B,6B,Muslim,Enemies,Enemy4,2,16,M,24,2,7,7,5,1,7,6,4,1,4,NA,NA,6,NA,1,1,1,1,1,1,1,2,4,1,1,1,2,1,4,4,4,3,1,1,1,1,5,1,1,2,M,Hindu,3,1,3,2,2,1,3,1,2,5,1,3,4,4,4,1,1,1,1,5,1,5,5,7,6,7,6,1,0,B6
945,B0624,6,B,6B,Muslim,Enemies,Enemy5,2,28,M,24,2,7,7,5,1,7,6,4,1,4,NA,NA,6,NA,1,1,1,1,1,1,1,2,4,1,1,1,2,1,4,4,4,3,1,1,1,1,5,1,1,2,M,other,1,1,1,1,1,1,1,1,1,1,1,7,7,7,5,5,5,5,5,3,5,3,5,7,7,7,7,1,0,B6
946,B0624,6,B,6B,Muslim,Enemies,Enemy6,2,36,M,24,2,7,7,5,1,7,6,4,1,4,NA,NA,6,NA,1,1,1,1,1,1,1,2,4,1,1,1,2,1,4,4,4,3,1,1,1,1,5,1,1,2,M,Hindu,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,1,1,3,1,1,1,4,1,7,6,6,6,1,0,B6
947,B0624,6,B,6B,Muslim,Enemies,Enemy7,2,38,M,24,2,7,7,5,1,7,6,4,1,4,NA,NA,6,NA,1,1,1,1,1,1,1,2,4,1,1,1,2,1,4,4,4,3,1,1,1,1,5,1,1,2,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B6
948,B0625,6,B,6B,Hindu,Enemies,Enemy1,2,35,M,25,1,7,5,5,7,3,7,7,4,6,5,4,3,NA,1,1,1,1,2,1,2,1,3,1,1,2,1,1,6,7,7,2,1,2,1,1,2,1,5,3,M,Muslim,1,1,1,1,1,2,4,1,1,1,1,7,5,5,1,1,1,3,1,1,1,1,1,7,7,1,7,1,0,B6
949,B0625,6,B,6B,Hindu,Enemies,Enemy2,2,53,M,25,1,7,5,5,7,3,7,7,4,6,5,4,3,NA,1,1,1,1,2,1,2,1,3,1,1,2,1,1,6,7,7,2,1,2,1,1,2,1,5,3,F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,B6
950,B0629,6,B,6B,Hindu,Enemies,Enemy1,2,12,M,29,3,7,5,7,7,4,2,3,1,5,1,NA,2,NA,1,2,3,1,1,2,1,2,1,1,4,3,1,1,4,5,3,2,1,2,1,1,1,2,5,1,M,Muslim,3,1,2,2,1,2,NA,2,1,1,1,4,1,7,5,1,3,2,1,2,1,3,4,7,1,1,7,1,0,B6
951,B0629,6,B,6B,Hindu,Enemies,Enemy2,2,15,M,29,3,7,5,7,7,4,2,3,1,5,1,NA,2,NA,1,2,3,1,1,2,1,2,1,1,4,3,1,1,4,5,3,2,1,2,1,1,1,2,5,1,M,Muslim,NA,1,2,2,1,1,1,4,5,1,1,7,5,7,1,5,2,1,3,1,1,2,3,7,7,1,7,1,0,B6
952,B0629,6,B,6B,Hindu,Enemies,Enemy3,2,17,M,29,3,7,5,7,7,4,2,3,1,5,1,NA,2,NA,1,2,3,1,1,2,1,2,1,1,4,3,1,1,4,5,3,2,1,2,1,1,1,2,5,1,M,Muslim,NA,NA,NA,1,1,1,1,1,1,1,1,4,1,3,1,5,3,1,5,1,1,3,5,7,1,1,7,1,0,B6
953,B0629,6,B,6B,Hindu,Enemies,Enemy4,2,27,M,29,3,7,5,7,7,4,2,3,1,5,1,NA,2,NA,1,2,3,1,1,2,1,2,1,1,4,3,1,1,4,5,3,2,1,2,1,1,1,2,5,1,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B6
954,B0629,6,B,6B,Hindu,Enemies,Enemy5,2,41,M,29,3,7,5,7,7,4,2,3,1,5,1,NA,2,NA,1,2,3,1,1,2,1,2,1,1,4,3,1,1,4,5,3,2,1,2,1,1,1,2,5,1,M,Muslim,2,1,1,1,2,1,4,1,1,1,1,4,4,4,1,1,2,1,5,1,1,5,5,7,7,1,7,1,0,B6
955,B0630,6,B,6B,Muslim,Enemies,Enemy1,2,12,M,30,3,7,5,7,4,3,7,5,6,5,4,5,8,DOWERE NOHARA,1,1,3,3,1,3,2,4,5,1,4,1,3,3,4,5,5,2,1,1,3,1,2,2,3,3,M,Muslim,3,1,2,2,1,2,NA,2,1,1,1,4,1,7,5,1,3,2,1,2,1,3,4,7,1,1,7,1,1,B6
956,B0630,6,B,6B,Muslim,Enemies,Enemy2,2,15,M,30,3,7,5,7,4,3,7,5,6,5,4,5,8,DOWERE NOHARA,1,1,3,3,1,3,2,4,5,1,4,1,3,3,4,5,5,2,1,1,3,1,2,2,3,3,M,Muslim,NA,1,2,2,1,1,1,4,5,1,1,7,5,7,1,5,2,1,3,1,1,2,3,7,7,1,7,1,1,B6
957,B0630,6,B,6B,Muslim,Enemies,Enemy3,2,23,M,30,3,7,5,7,4,3,7,5,6,5,4,5,8,DOWERE NOHARA,1,1,3,3,1,3,2,4,5,1,4,1,3,3,4,5,5,2,1,1,3,1,2,2,3,3,M,Hindu,2,1,1,1,1,1,1,1,2,1,1,4,4,3,3,1,1,1,1,3,2,1,1,7,1,7,1,1,0,B6
958,B0630,6,B,6B,Muslim,Enemies,Enemy4,2,40,M,30,3,7,5,7,4,3,7,5,6,5,4,5,8,DOWERE NOHARA,1,1,3,3,1,3,2,4,5,1,4,1,3,3,4,5,5,2,1,1,3,1,2,2,3,3,M,Hindu,2,3,1,1,2,1,2,1,3,1,1,4,3,4,2,2,1,1,1,1,1,NA,2,7,2,7,1,1,0,B6
959,B0630,6,B,6B,Muslim,Enemies,Enemy5,2,41,M,30,3,7,5,7,4,3,7,5,6,5,4,5,8,DOWERE NOHARA,1,1,3,3,1,3,2,4,5,1,4,1,3,3,4,5,5,2,1,1,3,1,2,2,3,3,M,Muslim,2,1,1,1,2,1,4,1,1,1,1,4,4,4,1,1,2,1,5,1,1,5,5,7,7,1,7,1,1,B6
960,B0631,6,B,6B,Muslim,Enemies,Enemy1,2,28,M,31,2,6,5,7,4,3,5,5,1,3,1,5,7,NA,1,3,1,2,3,2,1,2,2,5,1,NA,2,2,3,1,2,3,2,2,1,1,2,2,1,3,M,other,1,1,1,1,1,1,1,1,1,1,1,7,7,7,5,5,5,5,5,3,5,3,5,7,7,7,7,1,0,B6
961,B0631,6,B,6B,Muslim,Enemies,Enemy2,2,29,M,31,2,6,5,7,4,3,5,5,1,3,1,5,7,NA,1,3,1,2,3,2,1,2,2,5,1,NA,2,2,3,1,2,3,2,2,1,1,2,2,1,3,M,Hindu,2,3,1,1,2,1,1,1,4,3,1,4,5,3,2,1,2,1,1,1,2,5,1,7,5,7,4,1,0,B6
962,B0632,6,B,6B,Muslim,Enemies,Enemy1,2,1,M,32,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,1,2,2,3,1,3,1,2,3,1,4,2,2,1,4,1,3,1,1,2,2,1,1,1,1,4,M,Muslim,1,1,1,1,1,1,5,1,1,1,1,3,3,3,3,3,1,1,2,3,3,4,4,7,4,5,7,1,1,B6
963,B0632,6,B,6B,Muslim,Enemies,Enemy2,2,17,M,32,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,1,2,2,3,1,3,1,2,3,1,4,2,2,1,4,1,3,1,1,2,2,1,1,1,1,4,M,Muslim,NA,NA,NA,1,1,1,1,1,1,1,1,4,1,3,1,5,3,1,5,1,1,3,5,7,1,1,7,1,1,B6
964,B0632,6,B,6B,Muslim,Enemies,Enemy3,2,18,M,32,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,1,2,2,3,1,3,1,2,3,1,4,2,2,1,4,1,3,1,1,2,2,1,1,1,1,4,M,Muslim,1,NA,1,1,1,1,1,1,1,2,1,4,4,4,5,1,5,1,5,5,2,2,1,NA,NA,NA,NA,1,1,B6
965,B0632,6,B,6B,Muslim,Enemies,Enemy4,2,19,M,32,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,1,2,2,3,1,3,1,2,3,1,4,2,2,1,4,1,3,1,1,2,2,1,1,1,1,4,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,B6
966,B0632,6,B,6B,Muslim,Enemies,Enemy5,2,29,M,32,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,1,2,2,3,1,3,1,2,3,1,4,2,2,1,4,1,3,1,1,2,2,1,1,1,1,4,M,Hindu,2,3,1,1,2,1,1,1,4,3,1,4,5,3,2,1,2,1,1,1,2,5,1,7,5,7,4,1,0,B6
967,B0632,6,B,6B,Muslim,Enemies,Enemy6,2,36,M,32,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,1,2,2,3,1,3,1,2,3,1,4,2,2,1,4,1,3,1,1,2,2,1,1,1,1,4,M,Hindu,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,1,1,3,1,1,1,4,1,7,6,6,6,1,0,B6
968,B0632,6,B,6B,Muslim,Enemies,Enemy7,2,37,M,32,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,7,NA,1,2,2,3,1,3,1,2,3,1,4,2,2,1,4,1,3,1,1,2,2,1,1,1,1,4,M,Hindu,1,3,4,1,2,1,3,1,3,3,1,4,5,3,2,1,1,3,1,2,1,5,5,5,4,6,3,1,0,B6
969,B0635,6,B,6B,Muslim,Enemies,Enemy1,2,36,M,35,5,7,7,3,1,7,5,6,7,6,5,1,7,NA,1,1,1,1,1,1,2,2,4,1,1,1,2,1,7,5,5,1,1,1,3,1,1,1,1,1,M,Hindu,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,1,1,3,1,1,1,4,1,7,6,6,6,1,0,B6
